"loc_year_month","mosq_species","date.x","year.x","month.x","lat.x","long.x","loc_name.x","loc_code.x","host_species","host_common","host_method","BIOL3070_seqID","agency_pool_num","num_count","date.y","year.y","month.y","lat.y","long.y","loc_code.y","loc_name.y","test_status"
"site215_2018.07","Cx_pipiens_sl",18-07-05,2018,7,40.750031,-111.861323,"Fire Station 5",215,"Zenaida_macroura","Mourning_dove","SPAdes","SQ206",591,49,2018-07-27,2018,7,-111.861323,40.750031,215,"Fire Station 5","Negative"
"site215_2018.07","Cx_pipiens_sl",18-07-05,2018,7,40.750031,-111.861323,"Fire Station 5",215,"Zenaida_macroura","Mourning_dove","SPAdes","SQ206",373,89,2018-07-12,2018,7,-111.861323,40.750031,215,"Fire Station 5","Negative"
"site215_2018.07","Cx_pipiens_sl",18-07-05,2018,7,40.750031,-111.861323,"Fire Station 5",215,"Zenaida_macroura","Mourning_dove","SPAdes","SQ206",466,45,2018-07-19,2018,7,-111.861323,40.750031,215,"Fire Station 5","Negative"
"site215_2018.07","Cx_pipiens_sl",18-07-05,2018,7,40.750031,-111.861323,"Fire Station 5",215,"Passer_domesticus","House_sparrow","SPAdes","SQ205",282,34,2018-07-06,2018,7,-111.861323,40.750031,215,"Fire Station 5","Negative"
"site215_2018.07","Cx_pipiens_sl",18-07-05,2018,7,40.750031,-111.861323,"Fire Station 5",215,"Passer_domesticus","House_sparrow","SPAdes","SQ205",465,100,2018-07-19,2018,7,-111.861323,40.750031,215,"Fire Station 5","Negative"
"site215_2018.07","Cx_pipiens_sl",18-07-05,2018,7,40.750031,-111.861323,"Fire Station 5",215,"Passer_domesticus","House_sparrow","SPAdes","SQ205",591,49,2018-07-27,2018,7,-111.861323,40.750031,215,"Fire Station 5","Negative"
"site215_2018.07","Cx_pipiens_sl",18-07-05,2018,7,40.750031,-111.861323,"Fire Station 5",215,"Passer_domesticus","House_sparrow","SPAdes","SQ205",373,89,2018-07-12,2018,7,-111.861323,40.750031,215,"Fire Station 5","Negative"
"site215_2018.07","Cx_pipiens_sl",18-07-05,2018,7,40.750031,-111.861323,"Fire Station 5",215,"Passer_domesticus","House_sparrow","SPAdes","SQ205",466,45,2018-07-19,2018,7,-111.861323,40.750031,215,"Fire Station 5","Negative"
"site215_2021.07","Cx_pipiens_sl",21-07-08,2021,7,40.750031,-111.861323,"Fire Station 5",215,"Homo_sapiens","Human","SPAdes","SQ015",512,8,2021-07-29,2021,7,-111.861323,40.750031,215,"Fire Station 5","Negative"
"site215_2021.07","Cx_pipiens_sl",21-07-08,2021,7,40.750031,-111.861323,"Fire Station 5",215,"Homo_sapiens","Human","SPAdes","SQ015",164,31,2021-07-01,2021,7,-111.861323,40.750031,215,"Fire Station 5","Negative"
"site215_2021.07","Cx_pipiens_sl",21-07-08,2021,7,40.750031,-111.861323,"Fire Station 5",215,"Homo_sapiens","Human","SPAdes","SQ015",450,28,2021-07-22,2021,7,-111.861323,40.750031,215,"Fire Station 5","Negative"
"site215_2021.07","Cx_pipiens_sl",21-07-08,2021,7,40.750031,-111.861323,"Fire Station 5",215,"Homo_sapiens","Human","SPAdes","SQ015",359,65,2021-07-15,2021,7,-111.861323,40.750031,215,"Fire Station 5","Negative"
"site215_2021.07","Cx_pipiens_sl",21-07-08,2021,7,40.750031,-111.861323,"Fire Station 5",215,"Homo_sapiens","Human","SPAdes","SQ015",257,42,2021-07-09,2021,7,-111.861323,40.750031,215,"Fire Station 5","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-25,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Catharus_guttatus","Hermit_thrush","SPAdes","SQ059",604,60,2018-07-31,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-25,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Catharus_guttatus","Hermit_thrush","SPAdes","SQ059",406,39,2018-07-17,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-25,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Catharus_guttatus","Hermit_thrush","SPAdes","SQ059",298,15,2018-07-10,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-25,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Catharus_guttatus","Hermit_thrush","SPAdes","SQ059",219,26,2018-07-03,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-30,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Turdus_migratorius","American_Robin","SPAdes","SQ244",604,60,2018-07-31,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-30,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Turdus_migratorius","American_Robin","SPAdes","SQ244",406,39,2018-07-17,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-30,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Turdus_migratorius","American_Robin","SPAdes","SQ244",298,15,2018-07-10,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-30,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Turdus_migratorius","American_Robin","SPAdes","SQ244",219,26,2018-07-03,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-02,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Turdus_migratorius","American_Robin","SPAdes","SQ192",604,60,2018-07-31,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-02,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Turdus_migratorius","American_Robin","SPAdes","SQ192",406,39,2018-07-17,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-02,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Turdus_migratorius","American_Robin","SPAdes","SQ192",298,15,2018-07-10,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-02,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Turdus_migratorius","American_Robin","SPAdes","SQ192",219,26,2018-07-03,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-30,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ243",604,60,2018-07-31,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-30,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ243",406,39,2018-07-17,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-30,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ243",298,15,2018-07-10,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-30,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ243",219,26,2018-07-03,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-30,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Turdus_migratorius","American_Robin","SPAdes","SQ242",604,60,2018-07-31,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-30,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Turdus_migratorius","American_Robin","SPAdes","SQ242",406,39,2018-07-17,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-30,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Turdus_migratorius","American_Robin","SPAdes","SQ242",298,15,2018-07-10,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_pipiens_sl",18-07-30,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Turdus_migratorius","American_Robin","SPAdes","SQ242",219,26,2018-07-03,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_tarsalis",18-07-09,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Turdus_migratorius","American_Robin","SPAdes","SQ007",605,21,2018-07-31,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.07","Cx_tarsalis",18-07-09,2018,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Turdus_migratorius","American_Robin","SPAdes","SQ007",407,11,2018-07-17,2018,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.09","Cx_pipiens_sl",18-09-04,2018,9,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Passer_domesticus","House_sparrow","SPAdes","SQ253",1316,10,2018-09-17,2018,9,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.09","Cx_pipiens_sl",18-09-04,2018,9,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Passer_domesticus","House_sparrow","SPAdes","SQ253",1234,18,2018-09-10,2018,9,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.09","Cx_pipiens_sl",18-09-04,2018,9,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Passer_domesticus","House_sparrow","SPAdes","SQ253",1383,1,2018-09-24,2018,9,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.09","Cx_pipiens_sl",18-09-04,2018,9,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Passer_domesticus","House_sparrow","SPAdes","SQ253",1163,21,2018-09-04,2018,9,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.09","Cx_pipiens_sl",18-09-17,2018,9,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ256",1316,10,2018-09-17,2018,9,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.09","Cx_pipiens_sl",18-09-17,2018,9,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ256",1234,18,2018-09-10,2018,9,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.09","Cx_pipiens_sl",18-09-17,2018,9,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ256",1383,1,2018-09-24,2018,9,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2018.09","Cx_pipiens_sl",18-09-17,2018,9,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ256",1163,21,2018-09-04,2018,9,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ115",495,20,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ115",188,7,2021-07-07,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ115",429,13,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ115",489,69,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Confirmed"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ115",304,57,2021-07-13,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ115",385,67,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ116",495,20,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ116",188,7,2021-07-07,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ116",429,13,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ116",489,69,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Confirmed"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ116",304,57,2021-07-13,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ116",385,67,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Zenaida_macroura","Mourning_dove","SPAdes","SQ117",495,20,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Zenaida_macroura","Mourning_dove","SPAdes","SQ117",188,7,2021-07-07,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Zenaida_macroura","Mourning_dove","SPAdes","SQ117",429,13,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Zenaida_macroura","Mourning_dove","SPAdes","SQ117",489,69,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Confirmed"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Zenaida_macroura","Mourning_dove","SPAdes","SQ117",304,57,2021-07-13,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Zenaida_macroura","Mourning_dove","SPAdes","SQ117",385,67,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-19,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ048",495,20,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-19,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ048",188,7,2021-07-07,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-19,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ048",429,13,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-19,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ048",489,69,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Confirmed"
"site216_2021.07","Cx_pipiens_sl",21-07-19,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ048",304,57,2021-07-13,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-19,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ048",385,67,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-12,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Zenaida_macroura","Mourning_dove","SPAdes","SQ029",495,20,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-12,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Zenaida_macroura","Mourning_dove","SPAdes","SQ029",188,7,2021-07-07,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-12,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Zenaida_macroura","Mourning_dove","SPAdes","SQ029",429,13,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-12,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Zenaida_macroura","Mourning_dove","SPAdes","SQ029",489,69,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Confirmed"
"site216_2021.07","Cx_pipiens_sl",21-07-12,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Zenaida_macroura","Mourning_dove","SPAdes","SQ029",304,57,2021-07-13,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-12,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Zenaida_macroura","Mourning_dove","SPAdes","SQ029",385,67,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-12,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ096",495,20,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-12,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ096",188,7,2021-07-07,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-12,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ096",429,13,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-12,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ096",489,69,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Confirmed"
"site216_2021.07","Cx_pipiens_sl",21-07-12,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ096",304,57,2021-07-13,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-12,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ096",385,67,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-19,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ006",495,20,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-19,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ006",188,7,2021-07-07,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-19,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ006",429,13,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-19,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ006",489,69,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Confirmed"
"site216_2021.07","Cx_pipiens_sl",21-07-19,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ006",304,57,2021-07-13,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-19,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ006",385,67,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ114",495,20,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ114",188,7,2021-07-07,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ114",429,13,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ114",489,69,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Confirmed"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ114",304,57,2021-07-13,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ114",385,67,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ113",495,20,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ113",188,7,2021-07-07,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ113",429,13,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ113",489,69,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Confirmed"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ113",304,57,2021-07-13,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Melospiza_melodia","Song_sparrow","SPAdes","SQ113",385,67,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ045",495,20,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ045",188,7,2021-07-07,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ045",429,13,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ045",489,69,2021-07-27,2021,7,-111.825713,40.75193,216,"Fire Station 10","Confirmed"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ045",304,57,2021-07-13,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
"site216_2021.07","Cx_pipiens_sl",21-07-26,2021,7,40.75193,-111.825713,"Fire Station 10 (Arapeen)",216,"Haemorhous_mexicanus","House_finch","SPAdes","SQ045",385,67,2021-07-20,2021,7,-111.825713,40.75193,216,"Fire Station 10","Negative"
